Code,Amount,Units,Time,Province,CustomerId,Supermarket No,Basket,Day,Voucher
I0023,52.62738534849953,5.546417898289749,2024-03-01,P1,C81,S003,B121,Friday,N
I0047,107.243374818006,5.404430450397082,2024-07-08,P1,C576,S000,B191,Monday,N
I0005,63.960724751304326,4.479738646297845,2024-01-22,P1,C176,S002,B82,Monday,N
I0018,30.06078201117244,5.54219716059406,2024-11-14,P1,C689,S004,B108,Thursday,N
I0021,9.44440634228303,2.877215801453692,2024-08-11,P1,C263,S003,B272,Sunday,N
I0012,68.7956163084751,6.157408010643163,2024-01-20,P1,C705,S009,B347,Saturday,N
I0004,22.951922492884297,6.184886251827208,2024-04-16,P1,C116,S003,B275,Tuesday,N
I0043,89.51099366346605,6.624731998836992,2024-02-14,P1,C6,S008,B128,Wednesday,N
I0028,74.07166070004205,3.892126454877002,2024-12-02,P1,C148,S007,B320,Monday,N
I0029,10.969860903657748,3.08040549590916,2024-07-27,P1,C802,S003,B245,Saturday,N
I0010,156.55525593141977,9.2048784027504,2024-05-23,P1,C638,S002,B32,Thursday,N
I0017,22.146915199805168,3.739883675760206,2024-01-05,P1,C909,S007,B109,Friday,N
I0026,53.3414977207271,3.560648755827376,2024-07-10,P1,C654,S003,B185,Wednesday,N
I0022,101.21938286574115,5.808159052739892,2024-05-30,P1,C762,S000,B60,Thursday,N
I0039,29.751570817628554,2.002131877672955,2024-01-24,P1,C400,S008,B276,Wednesday,N
I0049,29.81433570805129,4.44484535155843,2024-07-16,P1,C765,S000,B161,Tuesday,N
I0041,90.67576725769683,7.772076442352588,2024-05-21,P1,C889,S006,B283,Tuesday,N
I0023,3.5743150761557843,1.1582235152987694,2024-07-10,P1,C156,S002,B157,Wednesday,N
I0028,48.58841168519263,2.920056413603019,2024-07-01,P1,C833,S006,B189,Monday,N
I0040,125.17463751991474,6.9361241195993095,2024-10-22,P1,C183,S007,B4,Tuesday,N
I0037,115.85544967138703,6.297549022970926,2024-01-28,P1,C992,S001,B200,Sunday,N
I0004,36.35529866822947,5.766083759036995,2024-07-15,P1,C287,S006,B35,Monday,N
I0005,61.951364375814926,3.28211174319076,2024-06-27,P1,C101,S003,B292,Thursday,N
I0044,92.71758242703817,4.754533865312003,2024-09-26,P1,C501,S003,B230,Thursday,N
I0006,29.63904633875997,7.066401075160744,2024-04-03,P1,C674,S005,B128,Wednesday,N
I0045,83.32078027345752,6.69050349045998,2024-07-01,P1,C308,S004,B302,Monday,N
I0008,21.21522457150914,7.246341533641138,2024-01-09,P1,C696,S008,B255,Tuesday,N
I0031,0.0,0.0,2024-02-10,P1,C942,S008,B328,Saturday,N
I0028,74.27019142739849,4.798459408615506,2024-06-19,P1,C941,S001,B323,Wednesday,N
I0048,75.18364818527091,4.057474232878349,2024-12-25,P1,C901,S008,B126,Wednesday,N
I0040,20.490450127216064,4.57486480731558,2024-11-28,P1,C569,S003,B116,Thursday,N
I0022,102.92543663896792,6.837979067252554,2024-11-27,P1,C553,S006,B298,Wednesday,N
I0046,18.72847602970125,4.536036663296222,2024-05-06,P1,C894,S004,B20,Monday,N
I0020,90.067320540653,6.251391510243676,2024-01-22,P1,C885,S004,B225,Monday,N
I0005,63.27862530380607,5.157459957816018,2024-10-19,P1,C702,S006,B269,Saturday,N
I0012,42.58888098936703,2.27459845767945,2024-07-01,P1,C740,S000,B30,Monday,N
I0006,23.23960029857681,2.878178536135789,2024-11-07,P1,C395,S000,B151,Thursday,N
I0031,75.55923882517625,5.959257893637641,2024-05-26,P1,C582,S006,B34,Sunday,N
I0037,137.32223966910212,7.655473942655673,2024-03-29,P1,C477,S008,B193,Friday,N
I0008,10.388536659061714,1.1493014506868318,2024-05-26,P1,C670,S007,B145,Sunday,N
I0041,0.0,0.0,2024-12-13,P1,C85,S008,B378,Friday,N
I0038,112.47327511656904,6.503782596610243,2024-11-17,P1,C167,S009,B98,Sunday,N
I0015,6.022693207180804,1.5399307750230768,2024-02-05,P1,C707,S008,B329,Monday,N
I0035,31.666347228014903,4.703164590231507,2024-06-30,P1,C826,S000,B51,Sunday,N
I0017,50.483304656884464,4.182786202212286,2024-04-07,P1,C843,S001,B210,Sunday,N
I0028,91.98556936125983,7.493031227804003,2024-01-22,P1,C405,S007,B227,Monday,N
I0036,91.48895531316798,7.759734400390425,2024-09-21,P1,C813,S007,B191,Saturday,N
I0041,92.1161120516251,8.08042693496602,2024-10-26,P1,C493,S003,B10,Saturday,N
I0018,10.7391952918289,3.4376926454499626,2024-02-16,P1,C564,S005,B294,Friday,N
I0007,67.03629291558642,4.207486507804483,2024-05-19,P1,C727,S003,B237,Sunday,N
I0028,56.6477966859084,5.002189737520226,2024-08-07,P1,C343,S008,B394,Wednesday,N
I0038,89.27878766819414,5.650403708607201,2024-07-06,P1,C844,S007,B126,Saturday,N
I0025,108.18571086737091,7.639136722874488,2024-07-15,P1,C725,S009,B52,Monday,N
I0025,82.82118365115765,4.73322708254472,2024-08-06,P1,C622,S000,B168,Tuesday,N
I0036,54.7625494257477,7.774755259287169,2024-07-22,P1,C974,S003,B304,Monday,N
I0025,12.885263356318871,0.7346223962964092,2024-08-31,P1,C193,S002,B263,Saturday,N
I0008,85.97022156002984,5.071376829926575,2024-12-18,P1,C157,S003,B189,Wednesday,N
I0010,103.03324886103847,5.434902727794922,2024-08-09,P1,C891,S005,B87,Friday,N
I0033,63.6523607887491,7.247570056309372,2024-09-01,P1,C301,S003,B152,Sunday,N
I0000,10.888358992552318,4.738310136714393,2024-03-21,P1,C987,S008,B220,Thursday,N
I0014,36.19985185063352,4.505841144492715,2024-06-08,P1,C637,S006,B225,Saturday,N
I0042,31.61420524861873,3.870444312818917,2024-06-10,P1,C569,S005,B254,Monday,N
I0048,14.1373502084681,1.9277534773079403,2024-06-08,P1,C498,S003,B299,Saturday,N
I0033,20.74268475874172,6.298181727154695,2024-03-26,P1,C831,S005,B16,Tuesday,N
I0012,37.25199468739563,3.758504333461552,2024-02-29,P1,C323,S005,B249,Thursday,N
I0043,47.443679872258976,4.279031918306006,2024-12-03,P1,C416,S006,B296,Tuesday,N
I0014,59.74305510126793,5.264382257532838,2024-11-12,P1,C189,S009,B158,Tuesday,N
I0044,55.08834475862261,3.018926617744176,2024-11-01,P1,C228,S000,B74,Friday,N
I0010,33.84972487700232,2.509820730195671,2024-01-05,P1,C369,S001,B291,Friday,N
I0045,9.446076015766009,1.2765976394453016,2024-04-06,P1,C638,S003,B197,Saturday,N
I0012,75.32530217928634,4.731623954492607,2024-02-02,P1,C117,S009,B24,Friday,N
I0010,46.19779152456824,5.414394210300316,2024-10-22,P1,C528,S008,B197,Tuesday,N
I0011,49.85815662822936,3.970807800970393,2024-12-25,P1,C277,S001,B36,Wednesday,N
I0040,31.109258492889055,1.8321010462227945,2024-11-07,P1,C816,S003,B302,Thursday,N
I0008,2.077370152046843,0.4814109111883002,2024-06-23,P1,C404,S005,B183,Sunday,N
I0017,97.6781549163116,6.171623579543232,2024-02-21,P1,C880,S003,B292,Wednesday,N
I0039,102.61252342786103,10.71750304275579,2024-05-06,P1,C921,S005,B95,Monday,N
I0047,107.8379933325062,6.502303848749783,2024-05-05,P1,C68,S009,B287,Sunday,N
I0018,42.94130093283671,2.33738361552415,2024-08-11,P1,C192,S007,B331,Sunday,N
I0019,137.64543578603872,6.987646126426386,2024-03-30,P1,C461,S008,B279,Saturday,N
I0044,44.610088315905664,4.412910279587517,2024-02-16,P1,C467,S007,B267,Friday,N
I0006,87.6823659714491,6.735908943108119,2024-10-11,P1,C760,S005,B332,Friday,N
I0033,66.0728518213149,5.1267510060981625,2024-11-04,P1,C652,S000,B397,Monday,N
I0025,22.16087488057414,2.657295918584757,2024-06-04,P1,C182,S008,B189,Tuesday,N
I0022,25.727530486258985,3.1315737317208794,2024-02-24,P1,C389,S001,B106,Saturday,N
I0046,39.55883902456552,2.845711891034378,2024-02-19,P1,C186,S000,B318,Monday,N
I0031,115.00749166198544,6.666232614841582,2024-08-02,P1,C739,S000,B346,Friday,N
I0028,58.85217761729041,8.326963771708565,2024-12-05,P1,C698,S006,B82,Thursday,N
I0016,68.9631223395009,6.355963961461184,2024-03-07,P1,C716,S000,B272,Thursday,N
I0041,65.65539704065773,6.832528634722632,2024-08-21,P1,C49,S007,B125,Wednesday,N
I0038,11.437977180383932,3.3691953310725813,2024-12-24,P1,C347,S004,B9,Tuesday,N
I0030,20.253476236632427,7.399239526615898,2024-07-31,P1,C568,S009,B283,Wednesday,N
I0034,40.39244456279765,5.998806357404198,2024-10-09,P1,C597,S003,B234,Wednesday,N
I0024,43.169159768379394,4.181649247791292,2024-08-24,P1,C413,S006,B278,Saturday,N
I0019,143.22942269103618,7.180984292692735,2024-10-17,P1,C63,S003,B203,Thursday,N
I0029,31.85093590176012,3.659184041173267,2024-01-17,P1,C280,S004,B15,Wednesday,N
I0047,164.31077629880502,8.458341620286383,2024-04-17,P1,C173,S006,B397,Wednesday,N
I0045,23.34694397659135,1.5079853691168588,2024-07-08,P1,C210,S004,B75,Monday,N
I0026,133.43102674114067,7.192293386314956,2024-11-21,P1,C59,S003,B54,Thursday,N
I0022,18.80798498457886,5.22147428543473,2024-03-22,P1,C243,S009,B22,Friday,N
I0004,57.6494676259918,3.1232366068744204,2024-02-13,P1,C105,S007,B40,Tuesday,N
I0008,49.58146804560207,6.813154572783514,2024-10-16,P1,C554,S008,B242,Wednesday,N
I0007,165.29331229319183,10.003927958005985,2024-12-23,P1,C190,S006,B257,Monday,N
I0042,74.29454833148502,4.708757594870312,2024-01-10,P1,C641,S004,B61,Wednesday,N
I0000,86.28080381974308,5.182868834265783,2024-05-05,P1,C406,S003,B114,Sunday,N
I0000,36.51289395162054,2.124476264496076,2024-04-13,P1,C409,S002,B124,Saturday,N
I0035,20.17585959466758,2.146006469633631,2024-07-19,P1,C56,S006,B355,Friday,N
I0019,77.9182406924238,4.781532884834079,2024-04-20,P1,C168,S006,B388,Saturday,N
I0004,10.390941010681596,4.672456235333039,2024-01-23,P1,C723,S008,B14,Tuesday,N
I0004,57.59312689843611,6.47074495080871,2024-10-12,P1,C188,S006,B63,Saturday,N
I0027,12.54640533325351,5.097965478390912,2024-07-16,P1,C252,S003,B333,Tuesday,N
I0045,81.52231021399125,4.310359642110448,2024-09-28,P1,C500,S007,B333,Saturday,N
I0048,39.94697573061723,3.246843995147983,2024-03-19,P1,C290,S004,B17,Tuesday,N
I0043,11.003327767913849,4.82068842799831,2024-11-29,P1,C755,S003,B140,Friday,N
I0020,31.00731842775441,4.003302692202291,2024-10-05,P1,C578,S002,B293,Saturday,N
I0018,1.7910343329743108,0.1620947105931658,2024-02-01,P1,C977,S008,B194,Thursday,N
I0023,20.852587141078725,5.478637516177503,2024-09-08,P1,C230,S008,B110,Sunday,N
I0006,96.9320506729319,6.288287241090453,2024-03-28,P1,C127,S009,B364,Thursday,N
I0028,32.247607061234426,4.041557165903378,2024-12-16,P1,C973,S000,B81,Monday,N
I0036,22.29157814171361,7.99655213008155,2024-09-07,P1,C400,S004,B197,Saturday,N
I0035,77.95896122460866,4.915883114129207,2024-10-01,P1,C592,S002,B36,Tuesday,N
I0029,48.54890599076754,4.828536517233886,2024-11-01,P1,C888,S002,B366,Friday,N
I0027,10.362140362726846,2.9306925455513584,2024-11-16,P1,C869,S000,B370,Saturday,N
I0034,17.46270359575329,5.3475169566662215,2024-02-07,P1,C432,S003,B348,Wednesday,N
I0018,17.26030996137008,4.622822328580139,2024-07-04,P1,C847,S005,B338,Thursday,N
I0035,9.421190545116351,3.80756565109358,2024-11-04,P1,C732,S005,B307,Monday,N
I0005,62.37714362833804,5.906567966989888,2024-09-09,P1,C385,S006,B163,Monday,N
I0025,27.42534097753924,5.05156177253941,2024-03-01,P1,C132,S005,B40,Friday,N
I0013,45.18968445586328,3.3084817325936537,2024-07-19,P1,C145,S002,B253,Friday,N
I0000,45.59640190939779,2.8952432325992814,2024-08-29,P1,C486,S005,B167,Thursday,N
I0027,16.007557017721872,1.058343992629298,2024-08-26,P1,C901,S004,B140,Monday,N
I0016,28.28727275692977,5.647044741103107,2024-06-21,P1,C368,S004,B104,Friday,N
I0002,103.22199841483292,6.298627659331543,2024-02-03,P1,C718,S002,B92,Saturday,N
I0046,53.15587362111344,6.220507158882546,2024-09-07,P1,C88,S001,B81,Saturday,N
I0013,98.98848568046124,6.516691151099891,2024-05-16,P1,C791,S004,B258,Thursday,N
I0048,27.939090463367197,2.3871610630939597,2024-06-22,P1,C666,S001,B323,Saturday,N
I0008,66.31921984398315,5.168848110518847,2024-09-27,P1,C872,S006,B362,Friday,N
I0038,127.11556856500022,8.15614192540146,2024-03-20,P1,C837,S000,B32,Wednesday,N
I0034,59.92162664649237,7.863195314549805,2024-11-30,P1,C945,S001,B393,Saturday,N
I0021,39.358429521072594,6.771891023801033,2024-03-26,P1,C51,S002,B299,Tuesday,N
I0034,60.03537930898185,4.583232893844047,2024-01-31,P1,C735,S007,B43,Wednesday,N
I0049,37.27887728192187,6.881461804303032,2024-05-21,P1,C943,S003,B139,Tuesday,N
I0020,16.294384656883732,3.3487577738596124,2024-12-09,P1,C243,S007,B159,Monday,N
I0007,80.42302263117095,6.536792469828065,2024-12-18,P1,C59,S002,B202,Wednesday,N
I0004,85.69585332165019,8.706752169334026,2024-06-28,P1,C240,S001,B67,Friday,N
I0008,15.439505888920852,6.91824891237381,2024-02-06,P1,C316,S005,B90,Tuesday,N
I0025,72.8447513663897,6.993657814979253,2024-09-08,P1,C658,S008,B114,Sunday,N
I0000,104.29220436154816,8.383212098351612,2024-04-28,P1,C885,S007,B177,Sunday,N
I0024,32.90404765876562,10.880614133287867,2024-05-27,P1,C148,S000,B383,Monday,N
I0028,64.03580884712439,4.8018683881107735,2024-04-13,P1,C162,S000,B114,Saturday,N
I0033,31.40622953011821,2.722672437784222,2024-04-06,P1,C981,S004,B138,Saturday,N
I0022,30.878590900065976,5.194328803108421,2024-02-24,P1,C242,S003,B45,Saturday,N
I0017,54.21198727328781,4.35131707028083,2024-10-21,P1,C914,S009,B7,Monday,N
I0018,79.98117067285514,5.515351314304889,2024-11-20,P1,C961,S005,B271,Wednesday,N
I0039,51.49931287888722,6.624810087645042,2024-01-21,P1,C776,S006,B317,Sunday,N
I0013,19.42253200611625,9.68274192470158,2024-03-12,P1,C606,S008,B240,Tuesday,N
I0014,23.014057892376748,4.44205479451944,2024-08-25,P1,C918,S008,B352,Sunday,N
I0025,10.5805787173347,3.963278937016175,2024-09-15,P1,C964,S001,B357,Sunday,N
I0023,70.51789539004453,5.033334590651746,2024-02-15,P1,C866,S007,B160,Thursday,N
I0001,43.36828703047458,5.185791868796912,2024-02-09,P1,C717,S009,B348,Friday,N
I0007,16.259968384790156,2.934606925582224,2024-03-11,P1,C580,S001,B224,Monday,N
I0019,14.661393318972191,1.1366478628560983,2024-06-17,P1,C896,S005,B85,Monday,N
I0000,26.24525892418404,2.146785288923533,2024-12-05,P1,C242,S009,B46,Thursday,N
I0022,83.72737237317928,6.972045925737582,2024-08-28,P1,C92,S008,B389,Wednesday,N
I0025,37.52877562925764,2.804116117083427,2024-04-25,P1,C572,S008,B298,Thursday,N
I0028,154.352384756885,9.631736198670348,2024-06-22,P1,C134,S002,B116,Saturday,N
I0046,4.563223415131032,1.4689559663519247,2024-07-03,P1,C912,S003,B392,Wednesday,N
I0046,22.166029572047343,5.29569782252519,2024-01-21,P1,C614,S007,B121,Sunday,N
I0043,167.61938504579498,8.422051869965014,2024-01-13,P1,C558,S004,B11,Saturday,N
I0017,43.76361324659921,8.248151694227824,2024-09-20,P1,C532,S003,B356,Friday,N
I0005,43.9708546018659,3.538671153232695,2024-11-21,P1,C655,S005,B308,Thursday,N
I0045,9.576090025544184,4.0963997983226905,2024-06-01,P1,C112,S008,B373,Saturday,N
I0011,32.104454491355526,7.252326285693821,2024-03-04,P1,C222,S001,B7,Monday,N
I0014,62.07330361427682,5.54275005181417,2024-01-17,P1,C330,S004,B19,Wednesday,N
I0020,60.66357207828724,4.525896444824609,2024-01-30,P1,C444,S004,B38,Tuesday,N
I0024,18.574027871142167,1.379234600247174,2024-10-11,P1,C598,S003,B137,Friday,N
I0026,0.0,0.0,2024-08-07,P1,C856,S004,B6,Wednesday,N
I0047,39.182809377538206,6.441663821058561,2024-02-24,P1,C470,S003,B236,Saturday,N
I0018,36.77517960802608,4.546788051795235,2024-02-17,P1,C200,S000,B265,Saturday,N
I0007,10.797967933470952,4.573421703027301,2024-02-28,P1,C952,S003,B82,Wednesday,N
I0031,59.21688015047837,9.785679212609898,2024-04-25,P1,C882,S004,B206,Thursday,N
I0006,40.34887975991224,4.117822012439412,2024-11-05,P1,C176,S000,B369,Tuesday,N
I0036,85.32295972468921,7.291091891519294,2024-02-26,P1,C936,S008,B289,Monday,N
I0005,8.555197089961847,1.728234574023056,2024-02-12,P1,C944,S000,B103,Monday,N
I0035,102.30139258540754,6.1040461954320735,2024-05-28,P1,C672,S006,B329,Tuesday,N
I0047,31.399654442017383,2.133375008511523,2024-03-20,P1,C394,S007,B361,Wednesday,N
I0000,68.0914935665675,7.378397702038147,2024-12-25,P1,C841,S000,B238,Wednesday,N
I0027,48.18817460802039,3.9011341867249336,2024-02-21,P1,C249,S003,B283,Wednesday,N
I0010,166.55149924451945,10.137641792695092,2024-11-03,P1,C48,S001,B55,Sunday,N
I0006,100.77484620695118,5.473715134322647,2024-05-17,P1,C217,S001,B365,Friday,N
I0045,93.62180040644928,6.470068144711391,2024-01-12,P1,C587,S003,B351,Friday,N
I0022,61.915821246826525,4.275688722267182,2024-01-16,P1,C249,S003,B139,Tuesday,N
I0006,14.953612119439075,5.863591384430231,2024-03-14,P1,C592,S008,B113,Thursday,N
I0035,43.21202606430547,5.756955859203675,2024-04-25,P1,C950,S009,B313,Thursday,N
I0044,38.710267105750326,9.23591682713185,2024-09-23,P1,C985,S003,B311,Monday,N
I0002,97.32755717055056,6.401438042777524,2024-01-05,P1,C803,S008,B210,Friday,N
I0039,66.51286207003331,7.459959746441831,2024-01-15,P1,C810,S009,B62,Monday,N
I0019,23.278844286800258,1.3742789971271114,2024-05-11,P1,C440,S004,B79,Saturday,N
I0033,18.531638967546545,1.014526257853635,2024-01-10,P1,C670,S001,B293,Wednesday,N
I0016,41.77857311843089,10.487615419377557,2024-01-25,P1,C930,S001,B272,Thursday,N
I0002,105.05927597891008,5.845557033992284,2024-11-30,P1,C624,S005,B195,Saturday,N
I0040,50.1799728311554,5.589645692193056,2024-07-11,P1,C419,S002,B292,Thursday,N
I0031,21.786192239569285,5.442458450806048,2024-11-13,P1,C370,S006,B379,Wednesday,N
I0037,12.178836898494598,3.0092801067597064,2024-06-30,P1,C983,S004,B107,Sunday,N
I0023,98.14785798401606,5.13595340266087,2024-03-07,P1,C201,S006,B6,Thursday,N
I0017,173.37244478866123,9.092607452916404,2024-09-08,P1,C428,S008,B141,Sunday,N
I0004,93.2046067901021,4.9925167736433,2024-04-22,P1,C804,S002,B242,Monday,N
I0042,62.400913103620354,6.150391185716107,2024-09-09,P1,C992,S003,B117,Monday,N
I0042,54.27034998231463,6.129548397432315,2024-10-15,P1,C145,S000,B388,Tuesday,N
I0014,128.79541454486994,7.826250111615755,2024-10-25,P1,C353,S009,B332,Friday,N
I0005,63.54537497399191,4.201886712842463,2024-07-14,P1,C524,S007,B162,Sunday,N
I0039,59.83879911702084,3.4675322728843634,2024-08-10,P1,C69,S005,B361,Saturday,N
I0016,59.6318796957268,5.9207183584135645,2024-01-29,P1,C146,S001,B345,Monday,N
I0021,34.3886456319845,3.335351500050852,2024-11-05,P1,C499,S006,B40,Tuesday,N
I0031,37.95373511283503,2.9329758957112677,2024-01-05,P1,C874,S004,B185,Friday,N
I0027,13.716199115607845,1.5836132995230627,2024-10-04,P1,C13,S006,B332,Friday,N
I0016,23.21922827854261,5.203502606230244,2024-08-09,P1,C397,S004,B32,Friday,N
I0019,40.3452862842284,5.343330326384062,2024-11-27,P1,C804,S007,B299,Wednesday,N
I0032,183.5802318749094,9.546223242490743,2024-05-08,P1,C656,S001,B372,Wednesday,N
I0005,19.97010288344924,7.590655875218123,2024-01-05,P1,C538,S008,B262,Friday,N
I0024,30.9214610377799,2.708553160845799,2024-02-12,P1,C994,S005,B197,Monday,N
I0040,12.223025387923723,1.668978322008977,2024-09-25,P1,C737,S000,B168,Wednesday,N
I0040,43.060565213225054,2.64250287526838,2024-06-12,P1,C137,S000,B206,Wednesday,N
I0007,19.20918083278305,2.2369007036304094,2024-07-17,P1,C914,S004,B272,Wednesday,N
I0049,40.4359920212929,3.6892300295007976,2024-01-24,P1,C98,S009,B320,Wednesday,N
I0019,23.98238153936596,3.4766889375113545,2024-10-19,P1,C383,S004,B338,Saturday,N
I0041,21.259276904561183,7.416731516429335,2024-12-04,P1,C837,S008,B102,Wednesday,N
I0021,74.50474548144736,6.237844268449052,2024-08-16,P1,C370,S008,B267,Friday,N
I0045,20.393335791678517,1.2231430190715988,2024-06-03,P1,C334,S008,B211,Monday,N
I0034,105.3720157869467,6.44638981697878,2024-09-09,P1,C49,S000,B53,Monday,N
I0009,3.8282224101816023,0.2856446654404903,2024-04-08,P1,C108,S005,B244,Monday,N
I0008,53.92385091900831,3.589341423031727,2024-05-31,P1,C168,S003,B34,Friday,N
I0035,31.004147565889067,2.0047477376913942,2024-01-19,P1,C108,S003,B214,Friday,N
I0037,144.30711980743376,7.80904803689963,2024-01-14,P1,C504,S004,B36,Sunday,N
I0020,85.16137070721327,4.270026148730231,2024-08-16,P1,C444,S000,B179,Friday,N
I0035,20.635491101223096,3.999721286410428,2024-01-06,P1,C720,S008,B265,Saturday,N
I0007,17.96879978163586,5.8379496444000285,2024-09-30,P1,C621,S007,B1,Monday,N
I0008,57.97596278379552,3.3703206485904293,2024-05-11,P1,C213,S007,B75,Saturday,N
I0017,35.688030729564176,7.560129309476674,2024-03-18,P1,C209,S000,B54,Monday,N
I0001,152.25564152070254,8.775556352504749,2024-05-25,P1,C965,S000,B365,Saturday,N
I0036,85.37321601761295,5.454854112341862,2024-02-18,P1,C647,S002,B26,Sunday,N
I0028,51.821064917883405,3.7529897644016814,2024-08-15,P1,C833,S003,B252,Thursday,N
I0018,122.96152405930934,6.30469744866682,2024-02-13,P1,C913,S007,B28,Tuesday,N
I0033,67.61423213052468,6.924109993060844,2024-11-20,P1,C34,S000,B322,Wednesday,N
I0036,29.469846801181998,6.819833192017719,2024-02-23,P1,C517,S009,B37,Friday,N
I0003,45.69758510913161,3.621974318685085,2024-12-11,P1,C822,S002,B100,Wednesday,N
I0025,75.11793931164605,3.774914043726088,2024-02-09,P1,C359,S008,B139,Friday,N
I0036,82.24854936083759,5.15221064912468,2024-12-16,P1,C81,S005,B185,Monday,N
I0044,73.5335222071054,4.622195169813803,2024-07-27,P1,C343,S001,B225,Saturday,N
I0036,52.087673189060325,7.717410197890878,2024-08-31,P1,C939,S008,B112,Saturday,N
I0048,39.76297664839047,2.9291749925090884,2024-10-20,P1,C880,S009,B395,Sunday,N
I0015,31.789325892128797,3.924133124101589,2024-07-25,P1,C501,S009,B323,Thursday,N
I0037,57.09481861445931,3.1918038150584875,2024-07-08,P1,C46,S001,B33,Monday,N
I0013,78.27189657606728,5.5826378730091655,2024-12-16,P1,C838,S007,B178,Monday,N
I0033,139.2108955717649,7.380286012485216,2024-03-01,P1,C897,S008,B388,Friday,N
I0034,44.89062760259706,4.493277828680385,2024-05-12,P1,C314,S001,B325,Sunday,N
I0031,93.6207648101316,5.335611192931959,2024-08-26,P1,C510,S007,B221,Monday,N
I0003,55.73427492464287,8.362785473882827,2024-01-30,P1,C154,S001,B49,Tuesday,N
I0037,40.804613658960186,6.294570544988233,2024-05-10,P1,C320,S000,B83,Friday,N
I0041,56.79649712083175,2.9957220858712725,2024-03-08,P1,C765,S005,B18,Friday,N
I0006,2.4110931570695637,0.3981017957469208,2024-01-16,P1,C611,S003,B105,Tuesday,N
I0030,86.87246916865107,6.533366156115671,2024-02-29,P1,C398,S002,B227,Thursday,N
I0034,103.6150249644818,6.453436627074711,2024-02-15,P1,C673,S003,B7,Thursday,N
I0014,32.51436074246839,3.788909193620452,2024-10-02,P1,C593,S001,B213,Wednesday,N
I0001,36.57921935522218,3.75320180511749,2024-12-13,P1,C593,S003,B2,Friday,N
I0001,42.40349525654128,2.617832496071628,2024-10-28,P1,C995,S005,B391,Monday,N
I0019,10.868901631243212,4.085356467162436,2024-09-30,P1,C114,S007,B118,Monday,N
I0036,62.64532063688326,4.586139926476776,2024-12-01,P1,C786,S007,B34,Sunday,N
I0005,15.038643938781629,1.4426849669625947,2024-01-30,P1,C766,S006,B286,Tuesday,N
I0005,28.444704185207367,6.569030115157135,2024-11-10,P1,C259,S008,B139,Sunday,N
I0018,15.765073908390468,7.1036596621920856,2024-02-02,P1,C199,S004,B241,Friday,N
I0024,106.26355197197368,5.3874060341714,2024-02-09,P1,C524,S006,B322,Friday,N
I0001,140.78626396549808,7.1126103106322285,2024-04-21,P1,C394,S005,B185,Sunday,N
I0016,59.39637616708277,4.478104891920473,2024-11-25,P1,C573,S003,B246,Monday,N
I0001,29.49409324719085,4.6877572051556005,2024-05-27,P1,C414,S009,B76,Monday,N
I0025,56.47280476520547,4.574364302993321,2024-09-25,P1,C509,S003,B55,Wednesday,N
I0008,66.96346813661135,4.2719498773721005,2024-03-18,P1,C398,S000,B145,Monday,N
I0011,76.13988021820236,5.424716333047086,2024-11-23,P1,C754,S006,B135,Saturday,N
I0016,15.890203786346223,4.446889540170845,2024-10-02,P1,C433,S003,B26,Wednesday,N
I0017,51.74225214322481,4.638812867749544,2024-08-01,P1,C822,S000,B316,Thursday,N
I0001,29.3734789501474,7.076620756704753,2024-01-07,P1,C466,S007,B139,Sunday,N
I0004,33.13290225969514,3.628580023762776,2024-02-11,P1,C163,S006,B60,Sunday,N
I0012,79.44664187112475,5.340804791648439,2024-12-27,P1,C407,S009,B190,Friday,N
I0047,127.268098973366,9.595627329683587,2024-03-30,P1,C63,S006,B250,Saturday,N
I0003,105.41226802422918,5.552830122224434,2024-01-31,P1,C996,S009,B344,Wednesday,N
I0000,47.27801397411046,3.758532529158795,2024-05-03,P1,C119,S003,B368,Friday,N
I0000,4.440916357332853,1.998728026588494,2024-01-05,P1,C5,S005,B90,Friday,N
I0033,121.57777196991375,7.989881529880411,2024-04-08,P1,C67,S000,B320,Monday,N
I0046,84.86465704256779,5.137677731873708,2024-09-18,P1,C344,S001,B65,Wednesday,N
I0020,59.15650547954113,3.607299398462687,2024-11-28,P1,C660,S006,B395,Thursday,N
I0049,43.2363348868625,6.528458081214947,2024-11-12,P1,C884,S003,B267,Tuesday,N
I0043,29.863108343238533,2.3937899753215577,2024-01-25,P1,C192,S001,B70,Thursday,N
I0022,42.61484971853327,8.459285570969763,2024-11-28,P1,C156,S006,B41,Thursday,N
I0039,71.08767363823515,4.896726577408887,2024-08-19,P1,C937,S003,B200,Monday,N
I0010,17.449073631235734,4.430532950132607,2024-05-03,P1,C791,S006,B79,Friday,N
I0043,10.517908238802251,1.742772577377472,2024-12-12,P1,C162,S003,B17,Thursday,N
I0039,97.17415151394898,4.912492890920822,2024-01-10,P1,C120,S004,B25,Wednesday,N
I0025,62.8117392958385,3.541832492658203,2024-06-18,P1,C907,S008,B275,Tuesday,N
I0008,75.65011610790462,4.301597667872828,2024-07-13,P1,C891,S005,B106,Saturday,N
I0036,88.57570341430461,5.144982909213436,2024-01-30,P1,C563,S003,B330,Tuesday,N
I0002,124.40707461153004,7.134407281866904,2024-10-22,P1,C114,S009,B69,Tuesday,N
I0005,92.95199186774074,7.82577872981111,2024-11-15,P1,C249,S007,B244,Friday,N
I0028,5.408425564399025,0.5809408974597694,2024-02-24,P1,C88,S008,B286,Saturday,N
