customer_id,total_spent,avg_transaction,total_units,value_segment
105652,4.38,2.19,2,Low
105653,14.27,1.5855555555555556,15,Low
105655,4.17,1.39,3,Low
105657,14.129999999999999,2.0185714285714282,8,Low
105658,3.88,1.2933333333333332,3,Low
105659,4.83,1.61,3,Low
105661,2.49,2.49,1,Low
105662,12.290000000000001,2.0483333333333333,6,Low
105663,1.43,0.715,2,Low
105665,3.98,1.99,2,Low
105666,7.49,1.07,8,Low
105667,8.18,2.045,4,Low
105668,3.75,1.25,3,Low
105670,1.78,1.78,2,Low
105672,3.0,3.0,2,Low
105673,2.9699999999999998,0.9899999999999999,3,Low
105676,1.25,1.25,1,Low
105677,2.75,1.375,2,Low
105680,5.63,1.4075,6,Low
105684,0.5,0.5,1,Low
105686,5.21,1.3025,4,Low
105687,0.99,0.99,1,Low
105688,3.55,1.775,2,Low
105689,0.99,0.99,1,Low
105690,3.78,3.78,2,Low
105691,0.45,0.45,1,Low
105692,0.89,0.89,1,Low
105693,1.57,1.57,1,Low
105696,7.5,1.25,6,Low
105697,19.48,3.2466666666666666,8,Low
105698,19.94,1.8127272727272727,11,Low
105700,12.59,1.7985714285714285,7,Low
105701,1.39,1.39,1,Low
105703,0.9,0.9,2,Low
105704,2.39,1.195,2,Low
105705,24.16,2.013333333333333,15,Low
105709,10.12,1.265,8,Low
105710,8.31,1.6620000000000001,6,Low
105712,8.46,1.4100000000000001,8,Low
105713,1.98,0.99,2,Low
105717,21.3,1.7750000000000001,13,Low
105718,1.29,1.29,1,Low
105720,2.09,2.09,1,Low
105721,13.02,2.604,10,Low
105723,11.24,1.8733333333333333,7,Low
105725,7.92,2.64,8,Low
105726,6.0600000000000005,2.02,4,Low
105727,1.5,1.5,1,Low
105728,2.99,2.99,1,Low
105729,27.04,2.2533333333333334,12,Low
105731,4.2,1.4000000000000001,3,Low
105732,6.1899999999999995,1.5474999999999999,5,Low
105735,2.99,2.99,1,Low
105736,2.69,2.69,1,Low
105737,5.38,2.69,2,Low
105741,13.92,1.9885714285714287,9,Low
105743,4.24,2.12,2,Low
105744,9.9,1.6500000000000001,8,Low
105745,10.65,1.5214285714285716,7,Low
105747,0.99,0.99,1,Low
105749,14.360000000000001,2.8720000000000003,7,Low
105750,23.27,1.79,13,Low
105751,1.19,1.19,1,Low
105752,1.8900000000000001,0.63,3,Low
105754,3.0,1.5,2,Low
105755,1.99,1.99,1,Low
105756,2.49,2.49,1,Low
105757,1.79,1.79,1,Low
105758,1.25,1.25,1,Low
105763,18.400000000000002,1.1500000000000001,17,Low
105764,4.93,1.2325,4,Low
105765,0.65,0.65,1,Low
105766,5.85,0.975,6,Low
105768,8.030000000000001,2.676666666666667,4,Low
105772,5.029999999999999,1.6766666666666665,3,Low
105773,5.67,1.4175,4,Low
105776,4.87,1.2175,4,Low
105777,3.78,3.78,2,Low
105778,4.45,2.225,3,Low
105780,2.18,1.09,2,Low
105783,1.5,1.5,1,Low
105784,22.23,1.71,13,Low
105785,6.59,3.295,3,Low
105786,26.78,1.575294117647059,19,Low
105788,4.54,1.5133333333333334,3,Low
105791,1.44,0.72,2,Low
105792,9.799999999999999,1.4,7,Low
105793,6.57,1.6425,4,Low
105794,11.18,1.3975,8,Low
105795,6.9,3.45,4,Low
105798,2.71,1.355,2,Low
105799,1.99,1.99,1,Low
105800,6.34,1.0566666666666666,7,Low
105801,46.71,2.595,18,Low
105802,0.85,0.85,1,Low
105803,1.44,1.44,2,Low
105804,5.63,1.8766666666666667,3,Low
105806,12.02,2.0033333333333334,7,Low
105808,1.29,1.29,1,Low
105809,1.69,1.69,1,Low
105810,2.82,0.94,3,Low
105811,2.97,2.97,3,Low
105814,4.87,1.6233333333333333,3,Low
105815,21.55,4.3100000000000005,7,Low
105816,3.98,1.99,2,Low
105817,6.73,1.346,6,Low
105821,8.620000000000001,0.9577777777777778,9,Low
105822,2.19,2.19,1,Low
105824,5.48,2.74,2,Low
105825,3.9499999999999997,1.3166666666666667,3,Low
105826,19.28,1.752727272727273,12,Low
105827,2.69,1.345,2,Low
105828,3.94,1.97,2,Low
105830,22.47,3.7449999999999997,9,Low
105833,4.08,1.36,4,Low
105834,16.26,1.4781818181818183,15,Low
105835,18.4,1.5333333333333332,12,Low
105837,2.7,2.7,2,Low
105838,1.69,1.69,1,Low
105839,8.700000000000001,1.7400000000000002,6,Low
105842,5.97,0.8528571428571429,7,Low
105843,1.89,1.89,1,Low
105844,31.14,1.73,18,Low
105847,27.62,3.068888888888889,23,Low
105848,4.23,2.115,3,Low
105850,15.14,2.5233333333333334,7,Low
105851,9.71,1.3871428571428572,8,Low
105852,2.99,2.99,1,Low
105860,2.18,1.09,2,Low
105861,10.629999999999999,2.126,5,Low
105862,6.97,2.3233333333333333,3,Low
105865,1.34,1.34,2,Low
105866,11.47,2.8675,5,Low
105867,1.5,1.5,1,Low
105868,32.41,2.315,17,Low
105869,12.13,1.347777777777778,9,Low
105874,5.37,1.79,4,Low
105875,5.1,1.7,4,Low
105876,4.78,4.78,2,Low
105877,2.29,2.29,1,Low
105878,2.35,2.35,1,Low
105879,4.49,4.49,1,Low
105881,3.93,0.786,5,Low
105884,5.54,2.77,2,Low
105888,25.369999999999997,2.1141666666666663,12,Low
105889,9.26,2.315,4,Low
105890,6.43,1.286,5,Low
105891,1.6600000000000001,0.8300000000000001,2,Low
105892,16.36,1.8177777777777777,9,Low
105893,1.58,0.79,2,Low
105896,5.72,1.43,8,Low
105898,6.58,3.29,2,Low
105900,4.95,1.2375,5,Low
105902,1.5,1.5,1,Low
105903,1.5,1.5,1,Low
105906,1.19,1.19,1,Low
105908,1.6400000000000001,0.8200000000000001,2,Low
105910,5.33,1.7766666666666666,4,Low
105911,6.92,1.384,5,Low
105912,0.98,0.98,2,Low
105913,2.25,2.25,1,Low
105917,2.88,1.44,2,Low
105918,15.63,2.232857142857143,7,Low
105919,0.85,0.85,1,Low
105920,1.69,1.69,1,Low
105921,32.37,4.04625,11,Low
105922,0.99,0.99,1,Low
105923,14.18,1.7725,8,Low
105928,22.87,1.9058333333333335,12,Low
105930,3.45,3.45,1,Low
105931,5.42,1.355,4,Low
105933,1.25,1.25,1,Low
105935,1.98,0.99,2,Low
105937,15.32,1.1784615384615384,13,Low
105938,2.83,1.415,3,Low
105941,2.49,1.245,2,Low
105942,0.65,0.65,1,Low
105943,1.35,1.35,1,Low
105944,27.31,1.5172222222222222,19,Low
105945,6.68,1.1133333333333333,6,Low
105946,0.75,0.75,1,Low
105947,8.58,1.2257142857142858,8,Low
105948,8.6,4.3,4,Low
105949,29.54,2.272307692307692,18,Low
105951,6.97,1.7425,4,Low
105955,3.7699999999999996,1.8849999999999998,3,Low
105956,35.21,2.7084615384615387,15,Low
105958,63.82,2.774782608695652,29,Low
105959,14.82,2.964,5,Low
105961,2.29,2.29,1,Low
105962,3.36,1.68,2,Low
105963,10.52,1.502857142857143,9,Low
105964,8.95,2.2375,5,Low
105966,1.98,0.99,2,Low
105967,3.34,1.67,2,Low
105968,28.54,2.1953846153846155,15,Low
105969,5.67,1.89,3,Low
105971,17.24,2.873333333333333,6,Low
105972,5.279999999999999,1.3199999999999998,4,Low
105975,7.85,1.5699999999999998,5,Low
105976,9.36,4.68,4,Low
105978,15.73,2.2471428571428573,8,Low
105980,38.73,1.7604545454545453,27,Low
105982,13.77,1.377,10,Low
105984,5.92,1.9733333333333334,3,Low
105985,2.74,1.37,2,Low
105986,19.15,1.473076923076923,16,Low
105988,7.5600000000000005,3.7800000000000002,4,Low
105989,4.03,2.015,3,Low
105991,16.68,2.382857142857143,8,Low
105992,2.9,1.45,2,Low
105994,5.17,2.585,3,Low
105995,8.33,1.666,6,Low
105996,1.34,1.34,1,Low
105999,15.42,1.1014285714285714,16,Low
106000,5.67,1.4175,4,Low
106003,20.63,1.7191666666666665,17,Low
106004,8.69,2.1725,9,Low
106005,17.77,1.6154545454545455,13,Low
106006,4.9399999999999995,2.4699999999999998,2,Low
106007,6.18,3.09,2,Low
106008,7.18,1.0257142857142856,7,Low
106013,1.48,0.74,2,Low
106014,4.15,1.3833333333333335,3,Low
106015,69.92,3.8844444444444446,32,Low
106016,0.5,0.5,1,Low
106017,2.17,1.085,2,Low
106018,0.72,0.72,1,Low
106019,9.43,1.886,7,Low
106020,3.69,1.845,2,Low
106021,4.51,1.5033333333333332,3,Low
106022,2.0,2.0,1,Low
106024,8.06,1.612,5,Low
106025,1.29,1.29,1,Low
106028,1.39,1.39,1,Low
106029,3.56,1.1866666666666668,4,Low
106030,2.19,2.19,1,Low
106033,76.96,2.0252631578947367,41,Low
106036,2.18,2.18,2,Low
106037,21.0,1.75,13,Low
106042,1.98,0.99,2,Low
106043,2.9,2.9,2,Low
106045,14.16,1.2872727272727273,11,Low
106046,1.99,1.99,1,Low
106047,5.17,1.2925,4,Low
106049,3.0,1.5,2,Low
106050,7.76,3.88,4,Low
106052,0.99,0.99,1,Low
106054,4.01,1.3366666666666667,4,Low
106056,13.98,1.3980000000000001,10,Low
106058,4.29,2.145,3,Low
106059,4.0,4.0,3,Low
106060,14.23,1.77875,12,Low
106061,5.41,1.082,5,Low
106062,3.98,1.3266666666666667,3,Low
106063,0.99,0.99,1,Low
106064,2.35,1.175,2,Low
106065,6.44,1.0733333333333335,6,Low
106066,5.63,1.8766666666666667,3,Low
106067,5.74,2.87,2,Low
106068,5.38,1.076,6,Low
106070,0.45,0.45,1,Low
106071,1.34,1.34,1,Low
106072,14.7,1.2249999999999999,13,Low
106073,10.06,1.4371428571428573,8,Low
106074,4.61,0.922,6,Low
106075,1.34,1.34,2,Low
106076,4.59,4.59,1,Low
106077,1.39,1.39,1,Low
106078,8.14,2.7133333333333334,3,Low
106079,1.99,0.995,2,Low
106080,17.43,1.5845454545454545,12,Low
106081,4.15,1.3833333333333335,3,Low
106083,8.79,1.4649999999999999,6,Low
106084,10.91,0.9918181818181818,11,Low
106085,4.97,1.6566666666666665,3,Low
106087,5.76,1.44,4,Low
106090,6.359999999999999,1.5899999999999999,5,Low
106092,4.9,2.45,4,Low
106094,3.38,1.69,2,Low
106095,2.95,2.95,1,Low
106097,5.83,0.8328571428571429,7,Low
106098,3.43,1.1433333333333333,5,Low
106099,7.9399999999999995,1.5879999999999999,8,Low
106100,11.200000000000001,1.2444444444444445,9,Low
106103,1.99,1.99,1,Low
106107,2.59,2.59,1,Low
106108,1.09,1.09,1,Low
106110,4.78,1.5933333333333335,4,Low
106111,5.67,1.4175,4,Low
106115,4.4,2.2,3,Low
106116,16.05,2.00625,9,Low
106117,0.8,0.8,1,Low
106120,2.65,0.8833333333333333,3,Low
106122,12.72,1.8171428571428572,8,Low
106124,8.37,2.7899999999999996,3,Low
106126,3.6,1.8,2,Low
106127,3.04,1.52,2,Low
106129,10.64,0.8866666666666667,12,Low
106130,2.49,1.245,2,Low
106131,1.79,0.895,2,Low
106132,8.33,2.776666666666667,3,Low
106133,1.5,1.5,1,Low
106134,3.46,1.73,4,Low
106135,40.08,2.1094736842105264,25,Low
106137,3.24,1.08,3,Low
106138,3.24,1.62,2,Low
106140,14.29,2.0414285714285714,7,Low
106142,8.440000000000001,2.1100000000000003,6,Low
106143,5.05,1.6833333333333333,3,Low
106144,2.6799999999999997,1.3399999999999999,2,Low
106145,1.91,0.955,2,Low
106147,12.42,2.07,6,Low
106148,7.54,1.885,4,Low
106150,1.5,1.5,1,Low
106152,26.509999999999998,3.3137499999999998,18,Low
106153,3.18,1.59,2,Low
106154,18.28,1.6618181818181819,12,Low
106155,1.25,1.25,1,Low
106156,1.18,1.18,2,Low
106158,11.69,1.0627272727272727,14,Low
106159,8.57,2.856666666666667,3,Low
106160,3.63,1.21,3,Low
106161,2.9699999999999998,0.9899999999999999,3,Low
106162,8.29,2.763333333333333,3,Low
106163,0.45,0.45,1,Low
106164,1.88,0.94,2,Low
106165,2.7800000000000002,1.3900000000000001,2,Low
106166,4.47,1.49,3,Low
106168,19.72,1.5169230769230768,13,Low
106169,0.89,0.89,1,Low
106170,42.93,1.6511538461538462,35,Low
106171,7.6899999999999995,1.9224999999999999,4,Low
106172,17.96,2.565714285714286,16,Low
106173,3.89,1.2966666666666666,3,Low
106179,1.18,0.59,2,Low
106180,0.99,0.99,1,Low
106182,2.52,1.26,3,Low
106183,7.3,1.46,7,Low
106185,6.3500000000000005,1.27,6,Low
106186,2.45,2.45,1,Low
106187,0.67,0.67,1,Low
106188,0.99,0.99,1,Low
106190,11.96,1.328888888888889,10,Low
106191,1.79,1.79,1,Low
106194,3.49,1.745,2,Low
106195,1.19,1.19,1,Low
106197,0.99,0.99,1,Low
106198,6.98,3.49,4,Low
106200,19.11,1.911,15,Low
106202,1.74,0.87,2,Low
106203,5.2299999999999995,2.6149999999999998,3,Low
106204,3.83,1.2766666666666666,3,Low
106205,6.16,2.0533333333333332,4,Low
106206,0.84,0.84,1,Low
106207,3.18,3.18,2,Low
106208,0.84,0.84,1,Low
106210,7.48,1.87,7,Low
106212,10.85,1.8083333333333333,10,Low
106213,4.26,1.065,4,Low
106214,11.47,2.294,5,Low
106215,0.99,0.99,1,Low
106216,7.52,1.2533333333333332,6,Low
106220,7.29,1.8225,4,Low
106221,4.49,2.245,3,Low
106222,6.48,1.62,4,Low
106224,18.07,2.5814285714285714,7,Low
106225,3.04,1.52,2,Low
106226,8.06,1.3433333333333335,7,Low
106227,6.64,1.66,4,Low
106229,5.25,0.65625,8,Low
106231,5.470000000000001,1.8233333333333335,3,Low
106232,2.7800000000000002,1.3900000000000001,2,Low
106234,0.67,0.67,1,Low
106235,3.88,0.97,4,Low
106238,17.34,2.89,6,Low
106239,3.59,3.59,1,Low
106240,6.38,1.595,4,Low
106241,5.34,1.78,6,Low
106244,8.95,1.7899999999999998,5,Low
106245,0.99,0.99,1,Low
106246,2.2800000000000002,1.1400000000000001,2,Low
106247,1.5,1.5,2,Low
106249,4.24,2.12,2,Low
106250,7.65,1.9125,4,Low
106251,4.29,2.145,3,Low
106255,2.38,2.38,2,Low
106256,20.89,1.305625,16,Low
106257,8.690000000000001,1.7380000000000002,5,Low
106258,3.08,1.0266666666666666,3,Low
106259,2.82,1.41,3,Low
106260,6.13,1.5325,4,Low
106261,0.89,0.89,1,Low
106262,4.04,2.02,2,Low
106264,1.58,0.79,2,Low
106265,4.88,2.44,2,Low
106266,7.74,1.935,6,Low
106268,5.0,1.6666666666666667,5,Low
106269,4.470000000000001,2.2350000000000003,4,Low
106270,17.72,1.6109090909090908,11,Low
106271,16.41,2.735,14,Low
106272,2.69,2.69,1,Low
106274,0.99,0.99,1,Low
106275,2.02,1.01,3,Low
106277,17.560000000000002,1.5963636363636367,14,Low
106278,12.16,1.216,12,Low
106279,22.03,2.002727272727273,11,Low
106280,8.05,1.61,6,Low
106281,4.94,1.6466666666666667,3,Low
106283,3.84,1.92,2,Low
106284,5.57,1.8566666666666667,3,Low
106285,12.95,2.59,5,Low
106286,3.98,3.98,2,Low
106287,5.12,1.7066666666666668,4,Low
106288,9.09,1.2985714285714285,7,Low
106290,3.49,3.49,1,Low
106291,13.799999999999999,1.7249999999999999,14,Low
106292,10.81,1.5442857142857143,8,Low
106293,5.64,1.128,5,Low
106294,9.81,1.635,7,Low
106295,15.77,2.6283333333333334,8,Low
106297,1.19,1.19,1,Low
106298,0.85,0.85,1,Low
106299,3.44,1.72,2,Low
106300,20.52,2.28,13,Low
106302,21.32,2.665,13,Low
106303,6.54,1.635,6,Low
106310,7.02,1.755,4,Low
106312,16.34,1.3616666666666666,14,Low
106313,13.43,1.9185714285714286,7,Low
106314,7.54,1.885,4,Low
106315,12.02,2.404,6,Low
106316,36.41,3.3099999999999996,14,Low
106318,5.65,1.1300000000000001,5,Low
106319,2.7800000000000002,1.3900000000000001,2,Low
106320,2.2800000000000002,1.1400000000000001,2,Low
106321,8.06,1.3433333333333335,6,Low
106323,10.54,2.1079999999999997,5,Low
106324,9.78,1.2225,8,Low
106325,1.98,1.98,2,Low
106328,0.69,0.69,1,Low
106329,0.99,0.99,1,Low
106333,0.65,0.65,1,Low
106336,18.62,2.66,10,Low
106337,2.15,2.15,1,Low
106338,1.98,0.99,2,Low
106339,1.99,1.99,1,Low
106342,2.18,2.18,2,Low
106343,20.11,2.011,14,Low
106344,1.99,1.99,1,Low
106345,2.45,2.45,1,Low
106346,0.85,0.85,1,Low
106347,24.49,1.749285714285714,15,Low
106348,2.79,1.395,2,Low
106350,13.17,2.634,8,Low
106351,3.49,3.49,1,Low
106352,9.95,4.975,5,Low
106353,19.38,1.938,12,Low
106354,1.34,1.34,1,Low
106356,1.19,1.19,1,Low
106357,10.51,1.5014285714285713,7,Low
106359,4.5,2.25,2,Low
106360,6.95,2.316666666666667,5,Low
106362,5.2,2.6,4,Low
106364,8.98,1.796,7,Low
106365,6.94,1.1566666666666667,7,Low
106366,10.280000000000001,5.140000000000001,4,Low
106367,11.540000000000001,1.9233333333333336,8,Low
106368,12.280000000000001,2.046666666666667,6,Low
106369,0.59,0.59,1,Low
106370,19.16,1.916,10,Low
106374,1.19,1.19,1,Low
106375,2.95,2.95,1,Low
106377,5.0,1.6666666666666667,5,Low
106378,12.29,1.7557142857142856,7,Low
106379,8.07,1.614,5,Low
106380,5.78,1.9266666666666667,3,Low
106381,2.7800000000000002,1.3900000000000001,2,Low
106382,3.04,1.52,2,Low
106383,7.3100000000000005,1.4620000000000002,5,Low
106385,23.310000000000002,1.7930769230769232,14,Low
106386,2.47,2.47,1,Low
106388,4.83,1.2075,4,Low
106390,3.2600000000000002,1.0866666666666667,3,Low
106392,8.18,2.7266666666666666,6,Low
106393,25.94,1.62125,17,Low
106394,4.26,1.065,4,Low
106395,17.57,1.5972727272727274,11,Low
106397,3.8200000000000003,1.2733333333333334,3,Low
106398,1.5,0.75,2,Low
106399,4.36,1.09,4,Low
106400,19.17,1.278,15,Low
106402,9.879999999999999,2.4699999999999998,4,Low
106405,4.63,1.1575,4,Low
106410,1.25,1.25,1,Low
106412,1.5,1.5,1,Low
106413,1.89,1.89,1,Low
106415,5.37,1.79,3,Low
106416,2.98,1.49,2,Low
106417,42.24,1.456551724137931,31,Low
106418,10.45,2.6125,7,Low
106421,1.78,0.89,2,Low
106423,4.6899999999999995,1.5633333333333332,3,Low
106427,6.93,1.7325,4,Low
106429,2.77,1.385,3,Low
106431,0.8,0.8,1,Low
106432,3.37,1.1233333333333333,3,Low
106433,13.22,1.6525,11,Low
106436,38.8,1.94,24,Low
106437,3.2800000000000002,1.6400000000000001,2,Low
106438,7.970000000000001,1.594,5,Low
106439,3.77,1.2566666666666666,3,Low
106440,2.69,2.69,1,Low
106441,1.87,0.935,2,Low
106443,14.38,1.4380000000000002,10,Low
106445,1.96,0.98,2,Low
106446,5.79,2.895,4,Low
106447,1.5,1.5,1,Low
106449,8.700000000000001,1.0875000000000001,8,Low
106451,2.69,1.345,2,Low
106454,19.7,1.97,11,Low
106455,1.44,0.72,2,Low
106456,0.67,0.67,1,Low
106459,24.85,2.761111111111111,13,Low
106460,2.69,2.69,1,Low
106461,3.86,1.93,2,Low
106467,3.98,3.98,2,Low
106468,2.2800000000000002,1.1400000000000001,2,Low
106469,4.7,2.35,2,Low
106471,6.84,1.3679999999999999,5,Low
106473,2.17,1.085,2,Low
106474,10.75,1.7916666666666667,7,Low
106475,8.22,2.055,4,Low
106476,2.28,1.14,2,Low
106479,9.290000000000001,2.3225000000000002,5,Low
106480,1.56,0.78,2,Low
106481,1.96,0.98,2,Low
106484,1.59,1.59,1,Low
106485,5.03,1.6766666666666667,3,Low
106486,6.17,1.5425,4,Low
106489,5.82,1.455,4,Low
106490,2.94,1.47,2,Low
106493,12.030000000000001,1.5037500000000001,9,Low
106496,7.34,0.9175,8,Low
106498,6.8,2.2666666666666666,6,Low
106500,2.9699999999999998,1.4849999999999999,3,Low
106501,12.56,3.14,4,Low
106502,18.13,3.0216666666666665,10,Low
106503,4.23,1.4100000000000001,3,Low
106506,3.49,1.745,2,Low
106509,15.870000000000001,1.5870000000000002,11,Low
106510,4.84,1.21,4,Low
106511,4.26,2.13,3,Low
106512,14.26,1.7825,10,Low
106513,0.99,0.99,1,Low
106514,37.42,2.672857142857143,21,Low
106515,2.84,1.42,2,Low
106516,6.59,1.6475,5,Low
106517,6.37,2.1233333333333335,3,Low
106521,7.9,1.975,6,Low
106522,2.0,2.0,3,Low
106523,2.1799999999999997,1.0899999999999999,2,Low
106526,0.85,0.85,1,Low
106527,10.5,1.3125,10,Low
106528,2.44,1.22,2,Low
106530,3.19,3.19,1,Low
106533,18.14,1.3953846153846154,13,Low
106534,4.58,2.29,2,Low
106536,5.29,1.3225,5,Low
106537,0.5,0.5,1,Low
106538,1.5,1.5,1,Low
106540,0.72,0.72,1,Low
106541,26.29,3.28625,11,Low
106542,2.79,1.395,2,Low
106544,7.8100000000000005,1.3016666666666667,6,Low
106546,9.99,3.33,4,Low
106548,16.27,2.03375,8,Low
106551,7.720000000000001,1.2866666666666668,6,Low
106552,3.2199999999999998,1.0733333333333333,3,Low
106554,3.0,1.5,2,Low
106555,8.41,2.1025,5,Low
106556,2.66,0.8866666666666667,4,Low
106557,9.83,2.4575,5,Low
106558,25.81,2.346363636363636,17,Low
106562,15.030000000000001,1.5030000000000001,10,Low
106564,4.23,1.4100000000000001,3,Low
106565,7.57,1.8925,5,Low
106568,1.25,1.25,1,Low
106569,6.18,3.09,3,Low
106570,1.69,1.69,1,Low
106572,7.9399999999999995,3.9699999999999998,6,Low
106574,0.89,0.89,1,Low
106577,12.14,1.1036363636363637,12,Low
106578,4.51,1.5033333333333332,3,Low
106581,7.76,1.94,4,Low
106582,0.67,0.67,1,Low
106583,21.01,2.3344444444444448,10,Low
106584,3.6799999999999997,1.2266666666666666,4,Low
106585,0.79,0.79,1,Low
106588,1.52,0.76,3,Low
106589,21.73,2.71625,11,Low
106591,1.79,0.895,2,Low
106593,10.57,2.114,5,Low
106594,2.15,2.15,1,Low
106595,1.25,1.25,1,Low
106597,1.25,1.25,1,Low
106599,2.79,2.79,1,Low
106600,19.89,1.8081818181818183,11,Low
106602,9.42,2.355,4,Low
106603,12.76,1.8228571428571427,9,Low
106604,21.29,3.0414285714285714,8,Low
106605,3.18,1.59,2,Low
106606,7.93,2.643333333333333,3,Low
106607,3.29,1.645,3,Low
106609,19.69,1.79,11,Low
106611,6.62,1.655,4,Low
106613,3.74,1.87,2,Low
106614,13.35,1.907142857142857,8,Low
106617,0.79,0.79,1,Low
106619,19.6,2.177777777777778,10,Low
106620,7.07,2.356666666666667,3,Low
106621,31.96,2.130666666666667,15,Low
106623,1.09,1.09,1,Low
106625,0.79,0.79,1,Low
106627,1.5,1.5,1,Low
106628,13.22,1.468888888888889,14,Low
106629,10.36,2.072,5,Low
106630,2.5,2.5,2,Low
106631,3.3899999999999997,1.6949999999999998,2,Low
106632,0.45,0.45,1,Low
106633,9.66,2.415,4,Low
106634,33.47,1.2873076923076923,31,Low
106636,2.49,2.49,1,Low
106637,7.859999999999999,1.9649999999999999,5,Low
106638,0.79,0.79,1,Low
106639,10.370000000000001,2.0740000000000003,5,Low
106641,2.49,1.245,2,Low
106642,6.68,2.2266666666666666,3,Low
106644,12.3,1.7571428571428573,9,Low
106645,6.77,3.385,3,Low
106646,2.99,1.495,2,Low
106649,10.68,1.78,9,Low
106650,3.35,1.675,2,Low
106651,3.04,1.52,2,Low
106653,0.89,0.89,1,Low
106655,7.07,2.356666666666667,3,Low
106656,2.69,1.345,3,Low
106657,6.48,3.24,2,Low
106658,17.18,2.1475,9,Low
106659,2.5,2.5,1,Low
106661,10.87,1.8116666666666665,7,Low
106662,4.57,2.285,3,Low
106663,2.5700000000000003,1.2850000000000001,3,Low
106664,2.52,2.52,3,Low
106666,1.19,1.19,1,Low
106667,12.17,4.056666666666667,8,Low
106670,10.96,1.37,8,Low
106673,3.63,1.21,3,Low
106674,2.98,1.49,2,Low
106676,25.47,1.698,15,Low
106677,3.3499999999999996,1.6749999999999998,2,Low
106678,4.95,2.475,3,Low
106683,13.940000000000001,1.9914285714285715,7,Low
106687,1.99,1.99,1,Low
106688,4.4399999999999995,2.2199999999999998,2,Low
106689,1.34,1.34,1,Low
106690,1.18,1.18,2,Low
106693,24.740000000000002,1.6493333333333335,16,Low
106694,50.59,1.4879411764705883,35,Low
106696,7.0,1.75,5,Low
106697,7.63,1.9075,5,Low
106698,0.99,0.99,1,Low
106699,4.54,2.27,2,Low
106700,3.45,1.1500000000000001,3,Low
106701,1.5,1.5,1,Low
106703,3.34,1.67,2,Low
106707,2.45,2.45,1,Low
106709,4.79,2.395,4,Low
106710,12.63,1.57875,10,Low
106712,15.59,1.559,11,Low
106713,24.79,1.3047368421052632,19,Low
106715,4.5,0.9,5,Low
106718,11.48,1.6400000000000001,7,Low
106719,1.46,0.73,2,Low
106722,25.07,3.5814285714285714,9,Low
106723,4.0,2.0,3,Low
106724,17.84,2.973333333333333,8,Low
106728,2.09,1.045,2,Low
106730,17.9,1.4916666666666665,13,Low
106733,5.0,5.0,2,Low
106736,4.76,1.5866666666666667,4,Low
106737,27.16,2.263333333333333,14,Low
106741,8.98,2.245,4,Low
106744,20.63,1.5869230769230769,14,Low
106746,3.09,3.09,1,Low
106749,3.6399999999999997,1.8199999999999998,2,Low
106750,0.84,0.84,1,Low
106751,1.5,1.5,1,Low
106753,28.79,0.9927586206896551,33,Low
106755,12.43,1.55375,9,Low
106757,1.25,1.25,1,Low
106758,90.69,1.8508163265306121,52,Low
106759,3.29,3.29,1,Low
106760,3.59,3.59,1,Low
106761,3.9800000000000004,1.9900000000000002,2,Low
106762,6.92,1.73,4,Low
106764,5.7,1.9000000000000001,5,Low
106766,4.17,1.39,3,Low
106768,4.48,2.24,2,Low
106769,7.5,1.875,5,Low
106770,2.45,1.225,3,Low
106772,6.12,1.53,4,Low
106773,15.93,1.77,9,Low
106775,0.97,0.97,1,Low
106779,8.93,1.4883333333333333,6,Low
106780,30.88,1.7155555555555555,20,Low
106782,4.7,2.35,2,Low
106786,0.99,0.99,1,Low
106787,13.69,1.9557142857142857,9,Low
106788,1.98,0.99,2,Low
106789,24.48,1.7485714285714287,15,Low
106790,1.59,1.59,1,Low
106791,3.69,1.845,2,Low
106795,20.53,1.8663636363636364,19,Low
106796,1.5,1.5,1,Low
106797,6.92,0.865,8,Low
106800,3.16,1.0533333333333335,3,Low
106804,3.58,0.895,4,Low
106806,1.85,1.85,1,Low
106809,6.95,3.475,5,Low
106810,5.0,2.5,2,Low
106811,6.13,1.5325,4,Low
106812,2.09,2.09,1,Low
106813,3.09,3.09,1,Low
106814,6.720000000000001,2.24,5,Low
106815,3.49,3.49,1,Low
106817,3.34,1.67,3,Low
106818,9.44,1.3485714285714285,7,Low
106821,13.69,2.738,11,Low
106822,3.57,3.57,1,Low
106824,3.28,1.64,2,Low
106828,0.99,0.99,1,Low
106830,3.87,1.29,3,Low
106831,1.98,1.98,2,Low
106833,2.5,2.5,1,Low
106836,2.5,2.5,1,Low
106837,2.19,2.19,1,Low
106840,6.720000000000001,1.6800000000000002,5,Low
106841,0.99,0.99,1,Low
106843,12.8,2.1333333333333333,6,Low
106844,1.29,1.29,1,Low
