code,supermarkets,week,feature,display,province
9999985051,35,79,Not on Feature,Store Front,1
9999973093,35,101,Wrap Front Feature,Not on Display,1
2700042238,35,92,Interior Page Feature,Front End Cap,1
9999985020,35,89,Interior Page Feature,Not on Display,1
9999985051,35,92,Back Page Feature,Front End Cap,1
7130000075,35,80,Not on Feature,Rear End Cap,1
9999966720,35,93,Interior Page Feature,Not on Display,1
9999985134,35,86,Interior Page Feature,Not on Display,1
4112907702,35,95,Front Page Feature,Not on Display,1
9999971292,35,86,Back Page Feature,Not on Display,1
4112907700,35,87,Interior Page Feature,Not on Display,1
7680850108,35,83,Interior Page Feature,Not on Display,1
9999973094,35,84,Back Page Feature,Not on Display,1
9999971308,35,84,Back Page Feature,In-Shelf,1
3620000300,35,81,Not on Feature,Rear End Cap,1
7680851558,35,83,Interior Page Feature,Not on Display,1
9999971297,35,86,Back Page Feature,Not on Display,1
9999972255,35,86,Back Page Feature,Not on Display,1
9999985027,35,92,Back Page Feature,Not on Display,1
3620000493,35,104,Interior Page Feature,Not on Display,1
4112927445,35,81,Interior Page Feature,Not on Display,1
2700042274,35,86,Front Page Feature,Not on Display,1
4112907722,35,87,Interior Page Feature,Not on Display,1
4112907763,35,87,Interior Page Feature,Not on Display,1
7130000126,35,79,Interior Page Feature,Not on Display,1
601011297,35,83,Interior Page Feature,Not on Display,1
3620000250,35,103,Interior Page Feature,Not on Display,1
9999971291,35,76,Interior Page Feature,Not on Display,1
4112907762,35,81,Interior Page Feature,Not on Display,1
3620000218,35,79,Front Page Feature,Not on Display,1
7130000002,35,79,Interior Page Feature,Not on Display,1
2700042238,35,86,Front Page Feature,Promo/Seasonal Aisle,1
9999985261,35,77,Wrap Front Feature,In-Shelf,1
4112907764,35,95,Front Page Feature,Not on Display,1
9999985052,35,92,Back Page Feature,Not on Display,1
9999973094,35,86,Back Page Feature,Not on Display,1
9999971308,35,76,Interior Page Feature,Not on Display,1
9999967727,35,92,Interior Page Feature,Not on Display,1
4112907764,35,87,Interior Page Feature,Not on Display,1
9999971308,35,86,Back Page Feature,Not on Display,1
7680852094,35,98,Interior Page Feature,Not on Display,1
9999966721,35,76,Interior Page Feature,Not on Display,1
9999985021,35,89,Interior Page Feature,Not on Display,1
4112900005,35,95,Front Page Feature,Not on Display,1
9999971309,35,93,Interior Page Feature,Not on Display,1
9999966070,35,92,Interior Page Feature,Not on Display,1
9999971297,35,101,Wrap Front Feature,Not on Display,1
4112907702,35,87,Interior Page Feature,Not on Display,1
3620000492,35,91,Interior Page Feature,Not on Display,1
7130000075,35,79,Interior Page Feature,Rear End Cap,1
4112907700,35,81,Interior Page Feature,Not on Display,1
3620001365,35,79,Front Page Feature,Not on Display,1
7680828073,35,83,Interior Page Feature,Not on Display,1
3620000432,35,104,Interior Page Feature,Not on Display,1
4112900006,35,81,Interior Page Feature,Not on Display,1
3620000474,35,104,Interior Page Feature,Not on Display,1
7680852009,35,83,Interior Page Feature,Not on Display,1
4112907775,35,87,Interior Page Feature,Not on Display,1
601011588,35,98,Interior Page Feature,Not on Display,1
3620000474,35,91,Interior Page Feature,Not on Display,1
7680828098,35,83,Interior Page Feature,Not on Display,1
9999966721,35,101,Wrap Front Feature,Not on Display,1
3620000300,35,80,Not on Feature,Rear End Cap,1
5100002796,35,89,Interior Page Feature,Not on Display,1
9999985052,35,77,Wrap Back Feature,Not on Display,1
2700042239,35,92,Interior Page Feature,Not on Display,1
4112907700,35,95,Front Page Feature,Not on Display,1
9999971306,35,93,Interior Page Feature,Not on Display,1
601011296,35,83,Interior Page Feature,Not on Display,1
3620000464,35,79,Front Page Feature,Rear End Cap,1
9999971291,35,101,Wrap Front Feature,Not on Display,1
7680852007,35,83,Interior Page Feature,Not on Display,1
9999971297,35,93,Interior Page Feature,Not on Display,1
9999985005,35,79,Not on Feature,Store Front,1
4112907762,35,87,Interior Page Feature,Not on Display,1
3620000217,35,79,Front Page Feature,Not on Display,1
2700042273,35,86,Front Page Feature,Not on Display,1
3620001369,35,79,Front Page Feature,Not on Display,1
9999971309,35,84,Back Page Feature,In-Shelf,1
7130000066,35,79,Interior Page Feature,Not on Display,1
4112907702,35,81,Interior Page Feature,Not on Display,1
9999985051,35,78,Not on Feature,In-Shelf,1
3620000492,35,90,Interior Page Feature,Not on Display,1
3620001376,35,80,Not on Feature,Rear End Cap,1
5100002549,35,89,Interior Page Feature,Not on Display,1
9999966721,35,93,Interior Page Feature,Not on Display,1
9999971309,35,101,Wrap Front Feature,Not on Display,1
9999966720,35,76,Interior Page Feature,Not on Display,1
3620000488,35,79,Front Page Feature,Rear End Cap,1
7680851433,35,83,Interior Page Feature,Not on Display,1
3620001364,35,79,Front Page Feature,Not on Display,1
3620000474,35,90,Interior Page Feature,Not on Display,1
5100002549,35,78,Interior Page Feature,Not on Display,1
3620000250,35,80,Not on Feature,Rear End Cap,1
3620000473,35,91,Interior Page Feature,Not on Display,1
4112907764,35,81,Interior Page Feature,Not on Display,1
7680851708,35,83,Interior Page Feature,Not on Display,1
3620001375,35,79,Front Page Feature,Not on Display,1
3620000432,35,90,Interior Page Feature,Not on Display,1
9999971292,35,85,Not on Feature,In-Shelf,1
9999966721,35,84,Back Page Feature,Not on Display,1
3620000250,35,94,Interior Page Feature,Not on Display,1
9999971291,35,93,Interior Page Feature,Not on Display,1
3620000468,35,79,Front Page Feature,Rear End Cap,1
4112907769,35,87,Interior Page Feature,Not on Display,1
7130000010,35,79,Interior Page Feature,Not on Display,1
3620000445,35,80,Not on Feature,Rear End Cap,1
3620001368,35,79,Front Page Feature,Not on Display,1
9999971292,35,84,Back Page Feature,Not on Display,1
601011292,35,98,Interior Page Feature,Not on Display,1
9999973093,35,84,Back Page Feature,Not on Display,1
3620000482,35,79,Front Page Feature,Not on Display,1
601011293,35,98,Interior Page Feature,Not on Display,1
2700042240,35,92,Interior Page Feature,Not on Display,1
4112907722,35,95,Front Page Feature,Not on Display,1
7680850738,35,83,Interior Page Feature,Not on Display,1
4112907769,35,81,Interior Page Feature,Not on Display,1
3620000473,35,90,Interior Page Feature,Not on Display,1
7130000036,35,79,Interior Page Feature,Not on Display,1
9999971291,35,84,Back Page Feature,Not on Display,1
4112927200,35,95,Front Page Feature,Not on Display,1
601011296,35,98,Interior Page Feature,Not on Display,1
9999971306,35,86,Back Page Feature,Not on Display,1
3620000439,35,91,Interior Page Feature,Not on Display,1
9999966715,35,84,Back Page Feature,Not on Display,1
4112907769,35,95,Front Page Feature,Not on Display,1
4112907712,35,81,Interior Page Feature,Not on Display,1
9999966720,35,84,Back Page Feature,Not on Display,1
7680828071,35,83,Interior Page Feature,Not on Display,1
9999985021,35,86,Interior Page Feature,Not on Display,1
9999966720,35,101,Wrap Front Feature,Not on Display,1
3620001376,35,79,Front Page Feature,Not on Display,1
7680852289,35,83,Interior Page Feature,Not on Display,1
3620000300,35,103,Interior Page Feature,Not on Display,1
7130000017,35,79,Interior Page Feature,Not on Display,1
3620000492,35,104,Interior Page Feature,Not on Display,1
4112907762,35,95,Front Page Feature,Not on Display,1
4112907722,35,81,Interior Page Feature,Not on Display,1
9999966721,35,86,Back Page Feature,Not on Display,1
9999971292,35,76,Interior Page Feature,Not on Display,1
2700042273,35,92,Interior Page Feature,Front End Cap,1
3620000446,35,79,Front Page Feature,Not on Display,1
9999971309,35,76,Interior Page Feature,Not on Display,1
3620000350,35,94,Interior Page Feature,Not on Display,1
3620000300,35,79,Front Page Feature,Rear End Cap,1
3620000507,35,104,Interior Page Feature,Not on Display,1
9999971291,35,86,Back Page Feature,Not on Display,1
4112900005,35,81,Interior Page Feature,Not on Display,1
9999985126,35,92,Back Page Feature,Not on Display,1
3620000445,35,81,Not on Feature,Rear End Cap,1
4112927463,35,81,Interior Page Feature,Not on Display,1
9999971297,35,76,Interior Page Feature,Not on Display,1
3620000250,35,79,Front Page Feature,Not on Display,1
9999985020,35,86,Interior Page Feature,Not on Display,1
4112907763,35,81,Interior Page Feature,Not on Display,1
9999985067,35,89,Interior Page Feature,Not on Display,1
9999985132,35,92,Back Page Feature,Not on Display,1
9999966715,35,101,Wrap Front Feature,Not on Display,1
4112907742,35,81,Interior Page Feature,Not on Display,1
7130000001,35,79,Interior Page Feature,Not on Display,1
601011588,35,83,Interior Page Feature,Not on Display,1
7130000022,35,79,Interior Page Feature,Not on Display,1
7680852291,35,83,Interior Page Feature,Not on Display,1
9999985260,35,86,Back Page Feature,Not on Display,1
5100002794,35,89,Interior Page Feature,Not on Display,1
3620000439,35,90,Interior Page Feature,Not on Display,1
4112907775,35,95,Front Page Feature,Not on Display,1
7130000124,35,79,Interior Page Feature,Not on Display,1
9999985068,35,89,Interior Page Feature,Not on Display,1
4112927445,35,87,Interior Page Feature,Not on Display,1
3800007267,35,101,Front Page Feature,Not on Display,1
4112900006,35,87,Interior Page Feature,Not on Display,1
9999985005,35,78,Not on Feature,In-Shelf,1
9999971297,35,85,Not on Feature,In-Shelf,1
4112907775,35,81,Interior Page Feature,Not on Display,1
9999985027,35,77,Wrap Back Feature,In-Shelf,1
4112907742,35,87,Interior Page Feature,Not on Display,1
9999985261,35,86,Back Page Feature,Not on Display,1
9999973094,35,101,Wrap Front Feature,Not on Display,1
7680828008,35,83,Interior Page Feature,Not on Display,1
9999985068,35,86,Interior Page Feature,Not on Display,1
9999966715,35,76,Interior Page Feature,Not on Display,1
4112907763,35,95,Front Page Feature,Not on Display,1
4112907712,35,95,Front Page Feature,Not on Display,1
3620000444,35,79,Front Page Feature,Not on Display,1
3620000218,35,55,Wrap Interior Feature,Not on Display,1
4732500754,35,53,Not on Feature,In-Aisle,1
4112907769,35,68,Wrap Interior Feature,Not on Display,1
7680828017,35,67,Wrap Interior Feature,Not on Display,1
3620001376,35,69,Interior Page Feature,Not on Display,1
3620001376,35,55,Wrap Interior Feature,Not on Display,1
7680852009,35,67,Wrap Interior Feature,Not on Display,1
4112927200,35,68,Wrap Interior Feature,Not on Display,1
9999981816,35,72,Not on Feature,Secondary Location Display,1
9999985046,35,54,Interior Page Feature,Not on Display,1
3800007266,35,61,Interior Page Line Item,Not on Display,1
7130000075,35,56,Interior Page Feature,Not on Display,1
4732500752,35,59,Not on Feature,Secondary Location Display,1
5100015055,35,58,Interior Page Feature,Not on Display,1
3620000300,35,66,Not on Feature,Rear End Cap,1
3620000250,35,66,Not on Feature,Rear End Cap,1
9999981580,35,63,Wrap Front Feature,Not on Display,1
3620004154,35,53,Not on Feature,In-Aisle,1
5100005044,35,62,Not on Feature,In-Shelf,1
7130000010,35,56,Interior Page Feature,Not on Display,1
9999973863,35,66,Not on Feature,Rear End Cap,1
5100002794,35,61,Interior Page Feature,In-Shelf,1
3620000488,35,56,Interior Page Line Item,Not on Display,1
9999985052,35,63,Wrap Front Feature,In-Shelf,1
4112907764,35,68,Wrap Interior Feature,Not on Display,1
2700042274,35,68,Interior Page Feature,Not on Display,1
3620001403,35,56,Interior Page Line Item,Not on Display,1
5100010546,35,66,Wrap Back Feature,Not on Display,1
3620000300,35,65,Not on Feature,Rear End Cap,1
7680852180,35,68,Wrap Interior Feature,Not on Display,1
9999985048,35,54,Interior Page Feature,Not on Display,1
7680851433,35,72,Interior Page Feature,Not on Display,1
7680851709,35,68,Wrap Interior Feature,Not on Display,1
5100008725,35,58,Interior Page Feature,Not on Display,1
4112907700,35,68,Wrap Interior Feature,Not on Display,1
9999985047,35,65,Front Page Feature,Not on Display,1
9999985040,35,54,Interior Page Feature,Not on Display,1
3620001376,35,56,Interior Page Line Item,Not on Display,1
9999985052,35,65,Not on Feature,In-Shelf,1
4732500754,35,56,Not on Feature,Secondary Location Display,1
5100002794,35,66,Wrap Back Feature,Not on Display,1
3620001364,35,56,Interior Page Line Item,Not on Display,1
9999971306,35,60,Interior Page Feature,Not on Display,1
3620004154,35,55,Not on Feature,Secondary Location Display,1
5100001214,35,63,Not on Feature,In-Shelf,1
5100011464,35,62,Not on Feature,In-Shelf,1
9999985048,35,65,Front Page Feature,Not on Display,1
4732500754,35,59,Not on Feature,Secondary Location Display,1
9999985039,35,54,Interior Page Feature,Not on Display,1
3620000468,35,56,Interior Page Line Item,Not on Display,1
4112900005,35,68,Wrap Interior Feature,Not on Display,1
7680850294,35,68,Wrap Interior Feature,Not on Display,1
4732500752,35,56,Not on Feature,In-Aisle,1
9999981816,35,70,Not on Feature,Secondary Location Display,1
7130000020,35,55,Wrap Interior Feature,Not on Display,1
3620000350,35,55,Wrap Interior Feature,Not on Display,1
3620000445,35,56,Interior Page Line Item,Not on Display,1
2920000301,35,52,Interior Page Feature,Not on Display,1
9999985005,35,54,Not on Feature,In-Aisle,1
9999971308,35,60,Interior Page Feature,Not on Display,1
3620000300,35,68,Not on Feature,Secondary Location Display,1
3620000250,35,68,Not on Feature,Secondary Location Display,1
7680850643,35,67,Wrap Interior Feature,Not on Display,1
3620000440,35,56,Interior Page Line Item,Not on Display,1
9999981816,35,76,Not on Feature,In-Shelf,1
4732500752,35,57,Not on Feature,Secondary Location Display,1
3620004152,35,54,Not on Feature,Secondary Location Display,1
3620000482,35,55,Wrap Interior Feature,Not on Display,1
3620000250,35,56,Interior Page Line Item,Not on Display,1
7680850294,35,72,Interior Page Feature,Not on Display,1
9999985049,35,54,Interior Page Feature,Not on Display,1
9999985051,35,68,Not on Feature,Rear End Cap,1
2700042238,35,68,Interior Page Feature,Not on Display,1
4732500753,35,60,Not on Feature,Store Rear,1
9999985061,35,76,Interior Page Feature,Not on Display,1
5100015055,35,72,Interior Page Feature,Not on Display,1
4112907762,35,67,Wrap Interior Feature,Not on Display,1
9999985051,35,53,Interior Page Feature,Not on Display,1
3620004155,35,57,Not on Feature,Secondary Location Display,1
3620004153,35,57,Not on Feature,Secondary Location Display,1
2700042254,35,67,Wrap Interior Feature,Not on Display,1
9999981581,35,63,Wrap Front Feature,Not on Display,1
4732500751,35,57,Not on Feature,In-Aisle,1
7680828098,35,72,Interior Page Feature,Not on Display,1
7680828098,35,67,Wrap Interior Feature,Not on Display,1
5100005044,35,63,Not on Feature,In-Shelf,1
5100012911,35,66,Wrap Back Feature,Not on Display,1
7130000009,35,56,Interior Page Feature,Not on Display,1
3620000441,35,55,Wrap Interior Feature,Not on Display,1
4112907742,35,68,Wrap Interior Feature,Not on Display,1
9999973863,35,72,Not on Feature,Rear End Cap,1
3620004154,35,59,Not on Feature,Secondary Location Display,1
4112900005,35,67,Wrap Interior Feature,Not on Display,1
3620004154,35,54,Not on Feature,Secondary Location Display,1
5100015057,35,72,Interior Page Feature,Not on Display,1
7680850108,35,72,Interior Page Feature,Not on Display,1
7680828071,35,67,Wrap Interior Feature,Not on Display,1
9999985051,35,61,Not on Feature,In-Shelf,1
7680828008,35,72,Interior Page Feature,Not on Display,1
7680850643,35,68,Wrap Interior Feature,Not on Display,1
3620004154,35,57,Not on Feature,Secondary Location Display,1
3620000468,35,65,Not on Feature,Rear End Cap,1
4112907712,35,67,Wrap Interior Feature,Not on Display,1
9999981582,35,63,Wrap Front Feature,Not on Display,1
2700042239,35,68,Interior Page Feature,Not on Display,1
9999985005,35,65,Not on Feature,Rear End Cap,1
2700042274,35,67,Wrap Interior Feature,Not on Display,1
3620004155,35,58,Not on Feature,Secondary Location Display,1
9999981140,35,65,Front Page Feature,Not on Display,1
3620004155,35,59,Not on Feature,Secondary Location Display,1
3620000468,35,67,Not on Feature,Rear End Cap,1
9999985050,35,65,Front Page Feature,Not on Display,1
9999981144,35,65,Front Page Feature,Not on Display,1
4112907722,35,67,Wrap Interior Feature,Not on Display,1
7680828008,35,68,Wrap Interior Feature,Not on Display,1
7680828017,35,72,Interior Page Feature,Not on Display,1
9999981816,35,66,Not on Feature,In-Aisle,1
4732500752,35,60,Not on Feature,Store Rear,1
5100002792,35,72,Interior Page Feature,Not on Display,1
